1.0978453,1.0582161,1.0668538,1.074744,1.0875366,1.0882884,1.0838147,1.0762513,1.081659,1.0799509,1.08348,1.0810122,1.091149,1.0779181,1.0857977,1.0803552,1.0729617,1.0729617,1.0784206,1.0750402,1.0810565,1.0787464,1.0760227,1.0742947,1.0731757,1.0710331,1.0698814,1.0487089,1.0721933,1.0831406,1.0726068,1.075305,1.0782793,1.0841539,1.0777309,1.0830073,1.0773178
1.0978042,1.063239,1.0670686,1.0761592,1.0889271,1.0883306,1.0838485,1.0762966,1.081647,1.0800897,1.0834858,1.0809609,1.0912602,1.0779328,1.0859262,1.0805001,1.0730947,1.0730947,1.0786415,1.0751992,1.0810715,1.0789499,1.0765954,1.0742788,1.0737822,1.0712364,1.0703263,1.048761,1.0724114,1.0836747,1.0736618,1.075416,1.0786407,1.084475,1.0779287,1.0830258,1.0781097
1.0941756,1.0546725,1.0619684,1.0763017,1.0889345,1.0883155,1.0839056,1.0762979,1.0817413,1.0801984,1.0834947,1.0810313,1.0912689,1.0780599,1.078456,1.075169,1.0721114,1.0721114,1.0790627,1.0753803,1.0814501,1.0791595,1.0768864,1.0745759,1.0741277,1.0713369,1.0704838,1.0487111,1.0725312,1.0840653,1.072789,1.0755422,1.0787601,1.0847527,1.0780791,1.0831788,1.0782927
1.0950853,1.0581912,1.064705,1.0764003,1.0889733,1.0882871,1.0839137,1.0763566,1.0804996,1.080246,1.0835716,1.0809838,1.0913666,1.0781317,1.0831832,1.0779788,1.0734919,1.0734919,1.0791668,1.0753163,1.0815841,1.0793219,1.0768394,1.0747776,1.0740174,1.0714058,1.0691625,1.0486101,1.0722629,1.0839046,1.0736632,1.0755683,1.0787208,1.0847815,1.077867,1.0831265,1.0780456
1.0960648,1.0592513,1.0656984,1.076528,1.0889834,1.0882784,1.08398,1.0763847,1.0817536,1.0803288,1.0835986,1.0809973,1.0914187,1.0780793,1.0841919,1.0790153,1.073614,1.073614,1.0792842,1.0754894,1.0815985,1.0793502,1.0771252,1.0748364,1.0743406,1.0716377,1.0707169,1.0486121,1.0724429,1.0841446,1.0741998,1.0756472,1.0789171,1.0849174,1.0779884,1.0830783,1.0784748
1.0964152,1.0594341,1.0661721,1.0765961,1.0890286,1.0882617,1.0840327,1.0764545,1.0817475,1.0803679,1.0836222,1.0810999,1.0913129,1.0781142,1.084345,1.0793883,1.073752,1.073752,1.0796821,1.0755835,1.0820123,1.0795259,1.0772126,1.0752119,1.0743235,1.0716072,1.0707318,1.0483627,1.0723234,1.0842453,1.0752621,1.0754443,1.0789883,1.0850763,1.0779542,1.0832168,1.0782367
1.0967561,1.0597637,1.0665389,1.076746,1.0891064,1.0882808,1.0841408,1.0763295,1.0818046,1.0804093,1.0836917,1.0811108,1.0913908,1.078177,1.0844617,1.0797621,1.0737526,1.0737526,1.0795541,1.0754433,1.081826,1.0796255,1.0772059,1.0750312,1.0744383,1.0716735,1.070737,1.0480453,1.0720124,1.0842352,1.0741626,1.0755121,1.0789996,1.0851603,1.0779382,1.0830419,1.0782882
1.0971587,1.0598733,1.0667986,1.0768239,1.0890222,1.0883181,1.0840665,1.0764014,1.0817878,1.080431,1.0837103,1.0810974,1.0913309,1.0782306,1.0846463,1.0799582,1.0726341,1.0726341,1.0797341,1.0757152,1.0817518,1.079762,1.077522,1.0750459,1.0748742,1.0718265,1.0709391,1.0483952,1.0720856,1.0846167,1.0758442,1.0755508,1.0792284,1.0853529,1.0780809,1.0830526,1.0788139
1.0973228,1.0600343,1.0669607,1.0769038,1.0890188,1.0882283,1.0841254,1.0764349,1.0818305,1.0805185,1.0836622,1.0811632,1.0913507,1.0782139,1.0846277,1.0801255,1.0739255,1.0739255,1.0797614,1.0759286,1.0819405,1.0799924,1.0773381,1.0752492,1.0744117,1.0719858,1.0710849,1.0481906,1.0720655,1.0842136,1.0723889,1.0755863,1.0791793,1.0851762,1.0775136,1.0831288,1.0787752
1.0948926,1.0601169,1.0670619,1.0769346,1.0889872,1.0882391,1.0841348,1.0764062,1.0818299,1.0793597,1.0837077,1.0812205,1.0901743,1.0782995,1.08462,1.0802556,1.0739135,1.0739135,1.0797926,1.0756508,1.0817771,1.0800585,1.077634,1.0751644,1.0749098,1.071927,1.0710373,1.0477476,1.0717537,1.0845537,1.0745831,1.075505,1.079289,1.0854665,1.0778863,1.0829653,1.0789341
1.097546,1.060204,1.0672472,1.0770049,1.0890421,1.0882655,1.0841161,1.0765978,1.0818619,1.0805745,1.0838182,1.0811813,1.0913407,1.0783032,1.0847108,1.0802811,1.0738977,1.0738977,1.0798876,1.0758544,1.0815878,1.0801665,1.0780132,1.0750977,1.0750446,1.071977,1.0712254,1.0479593,1.0717922,1.08482,1.07471,1.0755033,1.0793511,1.0856955,1.0780296,1.0829297,1.0791894
1.0962675,1.0603255,1.0673987,1.0771354,1.0891057,1.0882182,1.0840869,1.0764546,1.0818647,1.080601,1.0837473,1.0811784,1.0913928,1.078328,1.0847019,1.0804559,1.0741016,1.0741016,1.0800086,1.0758696,1.0820169,1.0801507,1.0777264,1.0754081,1.074602,1.0718054,1.0709317,1.0479947,1.0715176,1.0844122,1.0735788,1.0754765,1.0792154,1.0854975,1.0775284,1.0829966,1.0786575
1.0975857,1.0603709,1.0674989,1.0771536,1.089076,1.0881574,1.0841415,1.0764669,1.081865,1.0805892,1.0836567,1.0811744,1.0913711,1.0782109,1.0846689,1.0805715,1.0726589,1.0726589,1.07978,1.0756266,1.081761,1.0802536,1.077733,1.0751705,1.0747854,1.0719068,1.0710566,1.0473453,1.0712464,1.0844398,1.0755304,1.0752091,1.0793393,1.0857004,1.0777373,1.0827773,1.0786602
1.09762,1.060411,1.0675882,1.0771024,1.0890791,1.0881282,1.0841033,1.0763685,1.081857,1.0805532,1.0836648,1.0811247,1.0912943,1.0783392,1.0847434,1.0805753,1.0738027,1.0738027,1.079827,1.0757254,1.0814914,1.0802596,1.0779768,1.0749607,1.0750339,1.0719771,1.0712376,1.0473962,1.0712163,1.0846616,1.0759243,1.0752426,1.0794894,1.0857875,1.0777969,1.0826838,1.0791395
1.0977654,1.0604973,1.0676802,1.0771532,1.0890414,1.0880395,1.0840853,1.0764109,1.0818405,1.0804961,1.083645,1.0812141,1.0913316,1.0770954,1.084771,1.0805809,1.0739851,1.0739851,1.079785,1.0757338,1.0818275,1.0802562,1.0775849,1.0752048,1.0744946,1.0716343,1.0707746,1.0473266,1.0708883,1.0841373,1.0709103,1.0751381,1.0792921,1.0855892,1.0772327,1.0825813,1.0785668
1.0977191,1.0605817,1.0678107,1.077193,1.0889785,1.087991,1.0841078,1.0764616,1.0818326,1.080523,1.0824287,1.0811888,1.091313,1.0782816,1.0847682,1.0806713,1.0739892,1.0739892,1.0799508,1.0757152,1.0815012,1.0803931,1.0780925,1.0750747,1.0751492,1.0720184,1.0713295,1.0469995,1.0708908,1.0847658,1.0746946,1.0751202,1.0796106,1.0859218,1.077683,1.0824956,1.0792609
1.0977793,1.0606208,1.0678054,1.0772907,1.0890085,1.0879718,1.0841339,1.0762899,1.0818551,1.0805455,1.0836473,1.0811576,1.0901551,1.0782204,1.0848492,1.0807229,1.0740583,1.0740583,1.0800354,1.0758576,1.081524,1.0804796,1.078277,1.0751163,1.0754764,1.0720907,1.0714974,1.0471801,1.0707636,1.084987,1.0750084,1.0751739,1.0797415,1.0860034,1.0776073,1.0824968,1.0796067
1.0979686,1.0606647,1.067872,1.0772779,1.0889565,1.0879831,1.0841767,1.0764073,1.0819111,1.0805706,1.0836612,1.0811551,1.0913707,1.0783178,1.0847611,1.0806967,1.0742311,1.0742311,1.0801125,1.0758127,1.0819252,1.0805751,1.0779268,1.0754603,1.0749139,1.0717306,1.0709411,1.0467929,1.0704046,1.0845143,1.0751594,1.0751389,1.0794073,1.085921,1.07734,1.0824174,1.0786881
1.0978606,1.0605912,1.0678892,1.0773371,1.0890207,1.0879592,1.084216,1.0764263,1.0819091,1.0805888,1.0836823,1.0811859,1.0915,1.078504,1.0848097,1.0807353,1.0741155,1.0741155,1.0801541,1.0758456,1.0816402,1.0805042,1.0783483,1.0752534,1.0753349,1.071992,1.0713613,1.0467069,1.0704691,1.0849357,1.0761997,1.0749916,1.0796819,1.086109,1.0776042,1.082337,1.0793823
1.0979047,1.0606567,1.0679092,1.0774695,1.089039,1.0879099,1.0842557,1.0764024,1.0818996,1.0806071,1.0836746,1.0811901,1.0913539,1.0784962,1.0846521,1.0807087,1.0740281,1.0740281,1.0801013,1.0758678,1.0813951,1.0805447,1.0784181,1.0750756,1.075296,1.0720289,1.0714658,1.0464903,1.0702686,1.0849138,1.0748903,1.0748228,1.079726,1.0861797,1.0776398,1.0822783,1.0794848
1.0976418,1.0607418,1.0679616,1.0774262,1.0890234,1.0878115,1.0842093,1.0764285,1.0807374,1.0806296,1.0835971,1.0812165,1.091308,1.0784823,1.0847214,1.0807326,1.0740662,1.0740662,1.079959,1.0755781,1.0815775,1.0805362,1.0780286,1.0752754,1.0747062,1.0716764,1.0710229,1.045921,1.0698671,1.0844572,1.0751379,1.0745531,1.0795079,1.0860935,1.0773485,1.082141,1.0782768
1.0977647,1.0607618,1.0679523,1.0774169,1.0890579,1.0877413,1.0842201,1.0764402,1.0818708,1.0806595,1.0823866,1.0811845,1.0913274,1.0786822,1.0846467,1.0808069,1.074139,1.074139,1.0800788,1.0756737,1.0814151,1.0805176,1.0782835,1.0751803,1.0754008,1.0718075,1.0713884,1.0461137,1.0698721,1.0848217,1.0760332,1.074597,1.0797616,1.0861683,1.0773146,1.0818859,1.0791651
1.0977504,1.0607289,1.0680311,1.0774788,1.0890123,1.0877568,1.0841891,1.0764104,1.0819103,1.080579,1.0835627,1.0811294,1.0913633,1.0785158,1.0846188,1.0807946,1.0741251,1.0741251,1.080238,1.0757554,1.0814085,1.0806663,1.0784762,1.0752257,1.0752988,1.0716922,1.071363,1.0458585,1.069787,1.0850089,1.0762125,1.0742815,1.0797899,1.086288,1.0773382,1.0819244,1.0789675
1.0977732,1.0608156,1.0680087,1.0774674,1.0889271,1.0877119,1.0842584,1.0764136,1.0818493,1.0806354,1.0836023,1.0811316,1.0913634,1.0785723,1.0844665,1.080795,1.0741938,1.0741938,1.0800302,1.0753849,1.0813855,1.0806483,1.0782794,1.0752454,1.0752165,1.071767,1.0712775,1.0450872,1.0692831,1.0846977,1.076105,1.0742478,1.0796965,1.0862333,1.077148,1.0816889,1.0787194
1.0976112,1.0607839,1.0680912,1.0774797,1.0889242,1.0876515,1.0842706,1.0764508,1.0818943,1.0806475,1.0835922,1.0811387,1.0914105,1.0786314,1.0843885,1.0808622,1.0741894,1.0741894,1.0802034,1.0756098,1.0814959,1.0806355,1.0785064,1.0753125,1.0752064,1.0716639,1.0713358,1.0453367,1.0693512,1.0847999,1.0762651,1.074149,1.0798053,1.0863613,1.0772147,1.0815856,1.0785911
1.0976315,1.060778,1.0681103,1.0774944,1.0889432,1.0876306,1.0843306,1.0763664,1.0818889,1.0806724,1.0835865,1.0811398,1.0912079,1.0786495,1.0843612,1.0809429,1.0742282,1.0742282,1.0803744,1.0756255,1.0814893,1.0807997,1.0785205,1.0754076,1.0750853,1.0718027,1.0714855,1.0448821,1.0691968,1.0847485,1.0755733,1.0739799,1.0798965,1.086289,1.0769569,1.0817002,1.0788441
1.0976473,1.0608572,1.0681505,1.0774944,1.0889981,1.0876824,1.0843236,1.0764438,1.0819107,1.0795065,1.083638,1.0811166,1.0914216,1.0786846,1.0843189,1.0809543,1.0742838,1.0742838,1.0804247,1.0753942,1.0815202,1.0808938,1.0786949,1.0754566,1.0753502,1.0717899,1.0714194,1.0447681,1.0688694,1.0850208,1.0762722,1.0741137,1.0797917,1.0864044,1.0771517,1.0815108,1.0789011
1.0976092,1.0607986,1.0681075,1.0774701,1.0890864,1.0876429,1.0842649,1.0763403,1.0818768,1.0806217,1.0836222,1.0811226,1.0915462,1.0787392,1.0843236,1.0808953,1.0743546,1.0743546,1.08064,1.0757242,1.081486,1.0810505,1.0790261,1.0753716,1.075635,1.07188,1.0715451,1.0451405,1.068827,1.0853667,1.0763761,1.0742053,1.0799413,1.0865648,1.0772362,1.0814885,1.0793744
1.0975884,1.0607476,1.0681568,1.0774537,1.0890501,1.0875809,1.0842837,1.0763632,1.0818894,1.0806849,1.0835924,1.0810956,1.0913702,1.0786514,1.0842443,1.0808743,1.0744882,1.0744882,1.0805889,1.0756471,1.0814985,1.0811744,1.0787888,1.0755085,1.0757573,1.0721645,1.0717713,1.0447558,1.0686588,1.0850898,1.0756954,1.074387,1.0801251,1.0863912,1.0767977,1.0815727,1.0797122
1.0974603,1.0607281,1.0681452,1.0774671,1.0890228,1.0875462,1.0843091,1.076331,1.0819097,1.0806296,1.0836127,1.0811094,1.0914745,1.0774556,1.0842022,1.0808747,1.0742896,1.0742896,1.0804491,1.0754826,1.0812913,1.081203,1.0788404,1.0753547,1.0757304,1.0719416,1.0716543,1.0445387,1.068321,1.0851872,1.0763489,1.0741684,1.0799652,1.0865216,1.0770319,1.0813667,1.0796299
1.0974673,1.0607802,1.0681616,1.0775019,1.0890152,1.087532,1.0842717,1.0763948,1.081838,1.0805641,1.0835611,1.0810697,1.0913943,1.0786817,1.084085,1.0809392,1.0743265,1.0743265,1.0803092,1.0756226,1.0812272,1.0812128,1.0789772,1.0752994,1.0761088,1.0719969,1.071787,1.044812,1.0682758,1.0852333,1.0767114,1.0742196,1.080019,1.0865825,1.0769571,1.0812385,1.0799674
1.0975211,1.0608294,1.0681611,1.0775154,1.0890273,1.087424,1.0842272,1.0762589,1.0818161,1.0805678,1.0834897,1.0809979,1.0913204,1.0786376,1.084013,1.0809145,1.0744313,1.0744313,1.0804063,1.0756375,1.0817336,1.081182,1.0785637,1.0756582,1.0752704,1.0714833,1.0711391,1.0447156,1.0681033,1.0847449,1.0750623,1.0740409,1.0798235,1.086293,1.0763978,1.0811636,1.078761
1.0974762,1.0607998,1.0682268,1.0774778,1.0889868,1.0873928,1.0841547,1.0762486,1.0818168,1.0793363,1.0834938,1.0809548,1.0899497,1.0785599,1.0839336,1.0809885,1.0743262,1.0743262,1.0803628,1.075456,1.0812455,1.0811807,1.0788754,1.075316,1.0757345,1.0717818,1.0715536,1.0443196,1.0677873,1.0850996,1.0763443,1.073836,1.0799264,1.0865437,1.0766069,1.0809157,1.0794476
1.0975101,1.0608656,1.0683097,1.0775139,1.0888951,1.0872999,1.0841452,1.0762702,1.0817231,1.0805798,1.0834311,1.0810108,1.0911652,1.0773627,1.0839156,1.0810155,1.0743597,1.0743597,1.0805757,1.0756247,1.0811943,1.0811529,1.0790966,1.0752633,1.0757983,1.0716355,1.0715485,1.0443071,1.0676129,1.0853616,1.076511,1.0736912,1.0799962,1.086629,1.0767026,1.0808077,1.0794705
1.0975693,1.0608354,1.0683342,1.0775546,1.0888224,1.0872773,1.0841539,1.0761949,1.0817641,1.0806106,1.0834029,1.0810082,1.0911034,1.0786625,1.083768,1.0809205,1.074403,1.074403,1.080385,1.075461,1.0814185,1.0812879,1.0786086,1.0755463,1.075055,1.0712587,1.0710104,1.0438224,1.0673558,1.0846997,1.0748659,1.0734916,1.0797319,1.086408,1.0762701,1.0806317,1.0783168
1.0976098,1.0608411,1.0683416,1.0775586,1.0888144,1.0872414,1.0841689,1.0762241,1.0817853,1.0805825,1.0834157,1.0809962,1.0911463,1.0786109,1.0838051,1.0808891,1.0742134,1.0742134,1.0804039,1.0753562,1.0809464,1.0812675,1.0789906,1.0752498,1.0756379,1.0715584,1.071467,1.0436834,1.0670644,1.0851992,1.0761329,1.0734562,1.0799602,1.0866441,1.0765254,1.0805631,1.0792201
1.0975941,1.0608016,1.0683876,1.0775291,1.0888164,1.0872419,1.0841471,1.0761436,1.0817685,1.0805467,1.0833813,1.0809706,1.0910841,1.0785208,1.0837926,1.0809054,1.0741718,1.0741718,1.0804315,1.0754068,1.0806303,1.0813184,1.0791485,1.0750841,1.0759189,1.0717179,1.0716325,1.0435412,1.0668906,1.0852696,1.076036,1.0733305,1.0800406,1.0867022,1.0765537,1.0804198,1.0796082
1.0975606,1.0607896,1.068409,1.0776343,1.0888208,1.0871578,1.0842035,1.0760394,1.080546,1.0805089,1.083321,1.0809727,1.0910726,1.0785592,1.0837706,1.0809343,1.0741203,1.0741203,1.0800573,1.0751998,1.0808415,1.0812534,1.0784687,1.0753859,1.0750158,1.0712625,1.0710717,1.0428479,1.0666413,1.084475,1.0746126,1.0730447,1.079707,1.0864333,1.076086,1.0802258,1.078196
1.097496,1.0607409,1.0684175,1.0775354,1.0887456,1.087142,1.0841972,1.076129,1.0817469,1.0805417,1.0833343,1.080978,1.0911754,1.0785398,1.0835741,1.080974,1.0740173,1.0740173,1.0802243,1.0751294,1.0805864,1.081242,1.0789117,1.0751538,1.0755056,1.0713923,1.0714568,1.0430326,1.066347,1.0849899,1.0760503,1.0729946,1.0799379,1.0865954,1.0762075,1.080067,1.0790361
1.0975028,1.0607976,1.0684544,1.0774972,1.0887345,1.0871128,1.0841715,1.0760677,1.081803,1.0806258,1.0832798,1.0809796,1.0910344,1.0785309,1.0834514,1.0809518,1.0740943,1.0740943,1.0803803,1.075193,1.0805244,1.0813301,1.0790801,1.0751066,1.0757265,1.0713978,1.0714599,1.0430199,1.0662351,1.0851756,1.0758883,1.0728215,1.0800272,1.0867134,1.0762296,1.0800234,1.0791321
1.097527,1.0608244,1.0684283,1.0775217,1.0887594,1.0871708,1.0844183,1.0760459,1.0820572,1.0809866,1.0832438,1.0812129,1.091042,1.0786479,1.0833209,1.0809991,1.0741467,1.0741467,1.0802096,1.0749862,1.0808204,1.0813913,1.078729,1.0753813,1.0751441,1.0712626,1.0711287,1.0425131,1.0658135,1.0848111,1.0754873,1.0727541,1.0796938,1.0866104,1.0760707,1.079904,1.0784789
1.097564,1.0608104,1.0685061,1.0779532,1.0887195,1.0874091,1.0846211,1.07627,1.0822545,1.0812155,1.0834047,1.0813982,1.0912036,1.0788484,1.0832673,1.0809798,1.0742059,1.0742059,1.0802965,1.0750605,1.0807922,1.0813384,1.0790319,1.0753061,1.0756267,1.0713413,1.0714078,1.0426855,1.0657854,1.0851403,1.0764638,1.0728049,1.0799516,1.0866421,1.0760555,1.0797466,1.0791364
1.0974669,1.0608605,1.0684671,1.0785941,1.0876069,1.0875859,1.0847725,1.0763674,1.0823451,1.08136,1.0835785,1.0815059,1.0913835,1.078972,1.0831915,1.0809922,1.0741957,1.0741957,1.0805372,1.0750921,1.0805696,1.0815421,1.0791355,1.0751393,1.0756823,1.0711987,1.0713085,1.0426401,1.065601,1.0852855,1.0761734,1.0724517,1.0800607,1.0868515,1.0759212,1.0796986,1.0788238
1.097496,1.0608684,1.0685114,1.0789155,1.0890024,1.0877079,1.084832,1.0764719,1.0823593,1.0814593,1.0837048,1.0815945,1.091444,1.079075,1.0829098,1.0809915,1.073974,1.073974,1.0802002,1.0747198,1.0804776,1.0813969,1.0788271,1.075158,1.0750697,1.0711303,1.0711405,1.0416745,1.0652146,1.0849204,1.07558,1.0723504,1.0796915,1.0866528,1.0757895,1.0793735,1.0783324
1.097365,1.0608323,1.0685248,1.0790675,1.0891942,1.0877076,1.0847926,1.0764817,1.0820075,1.0814824,1.0837386,1.0814849,1.0915191,1.0790325,1.0827024,1.0809245,1.0739758,1.0739758,1.0802195,1.0748694,1.0802131,1.0813705,1.0790955,1.0749675,1.0756804,1.0711432,1.0713924,1.0420016,1.0650921,1.0851614,1.0759864,1.0722494,1.0799516,1.0866897,1.0757251,1.0791675,1.0790172
1.0973593,1.060842,1.0685147,1.0792258,1.089265,1.087539,1.084291,1.0763344,1.0816513,1.0806218,1.0837905,1.0809635,1.0912392,1.0784972,1.0826069,1.0809041,1.0740578,1.0740578,1.0802695,1.0749102,1.080281,1.0814337,1.0789634,1.0750024,1.075744,1.0710493,1.0713924,1.041877,1.0648299,1.0849849,1.0760223,1.0722085,1.0799705,1.0864793,1.075219,1.0791216,1.0790912
1.0972056,1.0608374,1.0684834,1.0791963,1.0893054,1.0868872,1.0842625,1.0759888,1.0815879,1.0804564,1.0832055,1.0808893,1.0910244,1.0784028,1.0824648,1.0809128,1.073848,1.073848,1.0800194,1.0744717,1.0801505,1.0812883,1.0788879,1.0749465,1.0750687,1.0709599,1.0712391,1.0411434,1.0643147,1.0848702,1.0759701,1.071784,1.0785834,1.0866336,1.07541,1.0788584,1.0783823
1.0972662,1.0607977,1.0684159,1.0779672,1.0888802,1.086821,1.0842159,1.0759432,1.0815945,1.0804476,1.083033,1.0808935,1.0910047,1.0784189,1.0823696,1.0808161,1.0737875,1.0737875,1.0801883,1.074571,1.0796297,1.0813586,1.0790948,1.0747101,1.0755597,1.0708671,1.0712905,1.0413216,1.0643207,1.0851666,1.0759487,1.0714744,1.0799501,1.0868667,1.0756119,1.078577,1.0785183
1.0972238,1.0608158,1.068458,1.0777899,1.0887096,1.086729,1.084232,1.075785,1.0815988,1.0803986,1.082983,1.0808771,1.0908934,1.078426,1.0821826,1.0808135,1.0738478,1.0738478,1.0800561,1.0745248,1.0800096,1.0814142,1.0787392,1.0749605,1.0753584,1.0710877,1.0713607,1.0406899,1.0641671,1.0847183,1.0749183,1.0716063,1.079924,1.0865066,1.0751024,1.0786873,1.0787623
1.09716,1.0607756,1.0685111,1.077733,1.0886723,1.0866588,1.0842601,1.0759119,1.0815966,1.0791701,1.082956,1.0808597,1.0907686,1.0784495,1.0820268,1.0808296,1.073824,1.073824,1.0800565,1.0742824,1.0798447,1.081425,1.0790167,1.0748388,1.0752064,1.0708458,1.0712644,1.0406659,1.0635728,1.0850896,1.0758452,1.0714122,1.0798371,1.0867151,1.0752947,1.078514,1.07855
1.0971214,1.0608081,1.068517,1.07769,1.0885453,1.0866474,1.0842237,1.0758703,1.0815229,1.0803664,1.0828599,1.0808375,1.0909427,1.0785013,1.0818843,1.0808098,1.0739503,1.0739503,1.0802718,1.0744898,1.0797622,1.0814432,1.0792072,1.0748111,1.0757433,1.0708305,1.0712729,1.0409617,1.0635852,1.0853574,1.0759656,1.0713603,1.0799644,1.0867845,1.0752494,1.0783851,1.0788617
1.0971377,1.0608056,1.0685157,1.0776488,1.0885627,1.0865711,1.0841886,1.0758303,1.0814826,1.0803154,1.0828736,1.0808578,1.0909005,1.0784342,1.0817163,1.0807965,1.0740367,1.0740367,1.0803056,1.074538,1.0801646,1.0815012,1.0788153,1.075081,1.0756012,1.0704795,1.0707507,1.0407214,1.0633733,1.0848736,1.0747001,1.0713508,1.0799229,1.0865138,1.0747839,1.0783269,1.0780975
1.0971014,1.0607936,1.0685083,1.0776398,1.0885425,1.0865448,1.0841935,1.0758239,1.08143,1.080325,1.0828307,1.0808728,1.0908694,1.0784618,1.0816705,1.0808322,1.0739069,1.0739069,1.0801809,1.0742118,1.0798988,1.081611,1.078967,1.0749063,1.0753458,1.0706227,1.0710058,1.040293,1.0628983,1.0850739,1.0756724,1.0711676,1.0797737,1.0866691,1.0749952,1.0780925,1.0782903
1.0971147,1.0607446,1.0685242,1.0776285,1.0885112,1.0865014,1.0841503,1.0758431,1.0813816,1.0803102,1.0828017,1.0808434,1.0906993,1.0783838,1.0814885,1.0807602,1.0738121,1.0738121,1.0802795,1.0741884,1.0795548,1.0815185,1.0791081,1.0746912,1.0756074,1.0705568,1.0710759,1.0402826,1.0628442,1.0852332,1.0757962,1.0708553,1.0798967,1.0868192,1.0749929,1.0778702,1.0783654
